x_i          u_i       Analitic sol  f_i 
0.655634   0.342974    0.342974   0.142107 
0.655734   0.342876    0.342876   0.141965 
0.655834   0.342777    0.342777   0.141823 
0.655934   0.342679    0.342679   0.141681 
0.656034   0.342580    0.342580   0.141540 
0.656134   0.342481    0.342481   0.141398 
0.656234   0.342383    0.342383   0.141257 
0.656334   0.342284    0.342284   0.141116 
0.656434   0.342186    0.342186   0.140975 
0.656534   0.342087    0.342087   0.140834 
0.656634   0.341989    0.341989   0.140693 
0.656734   0.341890    0.341890   0.140553 
0.656834   0.341791    0.341791   0.140412 
0.656934   0.341693    0.341693   0.140272 
0.657034   0.341594    0.341594   0.140132 
0.657134   0.341496    0.341496   0.139992 
0.657234   0.341397    0.341397   0.139852 
0.657334   0.341298    0.341298   0.139712 
0.657434   0.341200    0.341200   0.139572 
0.657534   0.341101    0.341101   0.139433 
0.657634   0.341003    0.341003   0.139293 
0.657734   0.340904    0.340904   0.139154 
0.657834   0.340805    0.340805   0.139015 
0.657934   0.340707    0.340707   0.138876 
0.658034   0.340608    0.340608   0.138737 
0.658134   0.340510    0.340510   0.138599 
0.658234   0.340411    0.340411   0.138460 
0.658334   0.340312    0.340313   0.138322 
0.658434   0.340214    0.340214   0.138184 
0.658534   0.340115    0.340115   0.138046 
0.658634   0.340017    0.340017   0.137908 
0.658734   0.339918    0.339918   0.137770 
0.658834   0.339819    0.339819   0.137632 
0.658934   0.339721    0.339721   0.137495 
0.659034   0.339622    0.339622   0.137357 
0.659134   0.339524    0.339524   0.137220 
0.659234   0.339425    0.339425   0.137083 
0.659334   0.339326    0.339326   0.136946 
0.659434   0.339228    0.339228   0.136809 
0.659534   0.339129    0.339129   0.136672 
0.659634   0.339031    0.339031   0.136536 
0.659734   0.338932    0.338932   0.136399 
0.659834   0.338833    0.338833   0.136263 
0.659934   0.338735    0.338735   0.136127 
0.660034   0.338636    0.338636   0.135991 
0.660134   0.338537    0.338537   0.135855 
0.660234   0.338439    0.338439   0.135719 
0.660334   0.338340    0.338340   0.135583 
0.660434   0.338242    0.338242   0.135448 
0.660534   0.338143    0.338143   0.135312 
0.660634   0.338044    0.338044   0.135177 
0.660734   0.337946    0.337946   0.135042 
0.660834   0.337847    0.337847   0.134907 
0.660934   0.337748    0.337748   0.134772 
0.661034   0.337650    0.337650   0.134638 
0.661134   0.337551    0.337551   0.134503 
0.661234   0.337452    0.337452   0.134369 
0.661334   0.337354    0.337354   0.134234 
0.661434   0.337255    0.337255   0.134100 
0.661534   0.337156    0.337157   0.133966 
0.661634   0.337058    0.337058   0.133832 
0.661734   0.336959    0.336959   0.133698 
0.661834   0.336861    0.336861   0.133565 
0.661934   0.336762    0.336762   0.133431 
0.662034   0.336663    0.336663   0.133298 
0.662134   0.336565    0.336565   0.133165 
0.662234   0.336466    0.336466   0.133032 
0.662334   0.336367    0.336367   0.132899 
0.662434   0.336269    0.336269   0.132766 
0.662534   0.336170    0.336170   0.132633 
0.662634   0.336071    0.336071   0.132501 
0.662734   0.335973    0.335973   0.132368 
0.662834   0.335874    0.335874   0.132236 
0.662934   0.335775    0.335775   0.132104 
0.663034   0.335677    0.335677   0.131972 
0.663134   0.335578    0.335578   0.131840 
0.663234   0.335479    0.335479   0.131708 
0.663334   0.335381    0.335381   0.131577 
0.663434   0.335282    0.335282   0.131445 
0.663534   0.335183    0.335183   0.131314 
0.663634   0.335085    0.335085   0.131182 
0.663734   0.334986    0.334986   0.131051 
0.663834   0.334887    0.334887   0.130920 
0.663934   0.334789    0.334789   0.130790 
0.664034   0.334690    0.334690   0.130659 
0.664134   0.334591    0.334591   0.130528 
0.664234   0.334493    0.334493   0.130398 
0.664334   0.334394    0.334394   0.130267 
0.664434   0.334295    0.334295   0.130137 
0.664534   0.334197    0.334197   0.130007 
0.664634   0.334098    0.334098   0.129877 
0.664734   0.333999    0.333999   0.129747 
0.664834   0.333900    0.333900   0.129618 
0.664934   0.333802    0.333802   0.129488 
0.665033   0.333703    0.333703   0.129359 
0.665133   0.333604    0.333604   0.129230 
0.665233   0.333506    0.333506   0.129100 
0.665333   0.333407    0.333407   0.128971 
0.665433   0.333308    0.333308   0.128843 
0.665533   0.333210    0.333210   0.128714 
0.665633   0.333111    0.333111   0.128585 
0.665733   0.333012    0.333012   0.128457 
0.665833   0.332914    0.332914   0.128328 
0.665933   0.332815    0.332815   0.128200 
0.666033   0.332716    0.332716   0.128072 
0.666133   0.332617    0.332617   0.127944 
0.666233   0.332519    0.332519   0.127816 
0.666333   0.332420    0.332420   0.127688 
0.666433   0.332321    0.332321   0.127561 
0.666533   0.332223    0.332223   0.127433 
0.666633   0.332124    0.332124   0.127306 
0.666733   0.332025    0.332025   0.127179 
0.666833   0.331926    0.331926   0.127051 
0.666933   0.331828    0.331828   0.126924 
0.667033   0.331729    0.331729   0.126798 
0.667133   0.331630    0.331630   0.126671 
0.667233   0.331532    0.331532   0.126544 
0.667333   0.331433    0.331433   0.126418 
0.667433   0.331334    0.331334   0.126292 
0.667533   0.331235    0.331235   0.126165 
0.667633   0.331137    0.331137   0.126039 
0.667733   0.331038    0.331038   0.125913 
0.667833   0.330939    0.330939   0.125787 
0.667933   0.330840    0.330841   0.125662 
0.668033   0.330742    0.330742   0.125536 
0.668133   0.330643    0.330643   0.125411 
0.668233   0.330544    0.330544   0.125285 
0.668333   0.330446    0.330446   0.125160 
0.668433   0.330347    0.330347   0.125035 
0.668533   0.330248    0.330248   0.124910 
0.668633   0.330149    0.330149   0.124785 
0.668733   0.330051    0.330051   0.124661 
0.668833   0.329952    0.329952   0.124536 
0.668933   0.329853    0.329853   0.124411 
0.669033   0.329754    0.329754   0.124287 
0.669133   0.329656    0.329656   0.124163 
0.669233   0.329557    0.329557   0.124039 
0.669333   0.329458    0.329458   0.123915 
0.669433   0.329359    0.329359   0.123791 
0.669533   0.329261    0.329261   0.123667 
0.669633   0.329162    0.329162   0.123544 
0.669733   0.329063    0.329063   0.123420 
0.669833   0.328964    0.328964   0.123297 
0.669933   0.328866    0.328866   0.123174 
0.670033   0.328767    0.328767   0.123051 
0.670133   0.328668    0.328668   0.122928 
0.670233   0.328569    0.328569   0.122805 
0.670333   0.328471    0.328471   0.122682 
0.670433   0.328372    0.328372   0.122559 
0.670533   0.328273    0.328273   0.122437 
0.670633   0.328174    0.328174   0.122315 
0.670733   0.328076    0.328076   0.122192 
0.670833   0.327977    0.327977   0.122070 
0.670933   0.327878    0.327878   0.121948 
0.671033   0.327779    0.327779   0.121826 
0.671133   0.327681    0.327681   0.121705 
0.671233   0.327582    0.327582   0.121583 
0.671333   0.327483    0.327483   0.121461 
0.671433   0.327384    0.327384   0.121340 
0.671533   0.327285    0.327285   0.121219 
0.671633   0.327187    0.327187   0.121098 
0.671733   0.327088    0.327088   0.120977 
0.671833   0.326989    0.326989   0.120856 
0.671933   0.326890    0.326890   0.120735 
0.672033   0.326792    0.326792   0.120614 
0.672133   0.326693    0.326693   0.120494 
0.672233   0.326594    0.326594   0.120373 
0.672333   0.326495    0.326495   0.120253 
0.672433   0.326396    0.326396   0.120133 
0.672533   0.326298    0.326298   0.120013 
0.672633   0.326199    0.326199   0.119893 
0.672733   0.326100    0.326100   0.119773 
0.672833   0.326001    0.326001   0.119653 
0.672933   0.325902    0.325903   0.119534 
0.673033   0.325804    0.325804   0.119414 
0.673133   0.325705    0.325705   0.119295 
0.673233   0.325606    0.325606   0.119176 
0.673333   0.325507    0.325507   0.119057 
0.673433   0.325409    0.325409   0.118938 
0.673533   0.325310    0.325310   0.118819 
0.673633   0.325211    0.325211   0.118700 
0.673733   0.325112    0.325112   0.118581 
0.673833   0.325013    0.325013   0.118463 
0.673933   0.324915    0.324915   0.118344 
0.674033   0.324816    0.324816   0.118226 
0.674133   0.324717    0.324717   0.118108 
0.674233   0.324618    0.324618   0.117990 
0.674333   0.324519    0.324519   0.117872 
0.674433   0.324420    0.324421   0.117754 
0.674533   0.324322    0.324322   0.117637 
0.674633   0.324223    0.324223   0.117519 
0.674733   0.324124    0.324124   0.117402 
0.674833   0.324025    0.324025   0.117284 
0.674933   0.323926    0.323926   0.117167 
0.675032   0.323828    0.323828   0.117050 
0.675132   0.323729    0.323729   0.116933 
0.675232   0.323630    0.323630   0.116816 
0.675332   0.323531    0.323531   0.116699 
0.675432   0.323432    0.323432   0.116583 
0.675532   0.323334    0.323334   0.116466 
0.675632   0.323235    0.323235   0.116350 
0.675732   0.323136    0.323136   0.116234 
0.675832   0.323037    0.323037   0.116117 
0.675932   0.322938    0.322938   0.116001 
0.676032   0.322839    0.322839   0.115885 
0.676132   0.322741    0.322741   0.115770 
0.676232   0.322642    0.322642   0.115654 
0.676332   0.322543    0.322543   0.115538 
0.676432   0.322444    0.322444   0.115423 
0.676532   0.322345    0.322345   0.115307 
0.676632   0.322246    0.322246   0.115192 
0.676732   0.322148    0.322148   0.115077 
0.676832   0.322049    0.322049   0.114962 
0.676932   0.321950    0.321950   0.114847 
0.677032   0.321851    0.321851   0.114732 
0.677132   0.321752    0.321752   0.114618 
0.677232   0.321653    0.321653   0.114503 
0.677332   0.321555    0.321555   0.114389 
0.677432   0.321456    0.321456   0.114274 
0.677532   0.321357    0.321357   0.114160 
0.677632   0.321258    0.321258   0.114046 
0.677732   0.321159    0.321159   0.113932 
0.677832   0.321060    0.321060   0.113818 
0.677932   0.320961    0.320962   0.113705 
0.678032   0.320863    0.320863   0.113591 
0.678132   0.320764    0.320764   0.113477 
0.678232   0.320665    0.320665   0.113364 
0.678332   0.320566    0.320566   0.113251 
0.678432   0.320467    0.320467   0.113138 
0.678532   0.320368    0.320368   0.113024 
0.678632   0.320270    0.320270   0.112911 
0.678732   0.320171    0.320171   0.112799 
0.678832   0.320072    0.320072   0.112686 
0.678932   0.319973    0.319973   0.112573 
0.679032   0.319874    0.319874   0.112461 
0.679132   0.319775    0.319775   0.112348 
0.679232   0.319676    0.319676   0.112236 
0.679332   0.319578    0.319578   0.112124 
0.679432   0.319479    0.319479   0.112012 
0.679532   0.319380    0.319380   0.111900 
0.679632   0.319281    0.319281   0.111788 
0.679732   0.319182    0.319182   0.111676 
0.679832   0.319083    0.319083   0.111565 
0.679932   0.318984    0.318984   0.111453 
0.680032   0.318885    0.318885   0.111342 
0.680132   0.318787    0.318787   0.111231 
0.680232   0.318688    0.318688   0.111119 
0.680332   0.318589    0.318589   0.111008 
0.680432   0.318490    0.318490   0.110897 
0.680532   0.318391    0.318391   0.110787 
0.680632   0.318292    0.318292   0.110676 
0.680732   0.318193    0.318193   0.110565 
0.680832   0.318094    0.318094   0.110455 
0.680932   0.317996    0.317996   0.110344 
0.681032   0.317897    0.317897   0.110234 
0.681132   0.317798    0.317798   0.110124 
0.681232   0.317699    0.317699   0.110014 
0.681332   0.317600    0.317600   0.109904 
0.681432   0.317501    0.317501   0.109794 
0.681532   0.317402    0.317402   0.109684 
0.681632   0.317303    0.317303   0.109575 
0.681732   0.317204    0.317204   0.109465 
0.681832   0.317106    0.317106   0.109356 
0.681932   0.317007    0.317007   0.109247 
0.682032   0.316908    0.316908   0.109137 
0.682132   0.316809    0.316809   0.109028 
0.682232   0.316710    0.316710   0.108919 
0.682332   0.316611    0.316611   0.108810 
0.682432   0.316512    0.316512   0.108702 
0.682532   0.316413    0.316413   0.108593 
0.682632   0.316314    0.316314   0.108485 
0.682732   0.316215    0.316216   0.108376 
0.682832   0.316117    0.316117   0.108268 
0.682932   0.316018    0.316018   0.108160 
0.683032   0.315919    0.315919   0.108052 
0.683132   0.315820    0.315820   0.107944 
0.683232   0.315721    0.315721   0.107836 
0.683332   0.315622    0.315622   0.107728 
0.683432   0.315523    0.315523   0.107620 
0.683532   0.315424    0.315424   0.107513 
0.683632   0.315325    0.315325   0.107405 
0.683732   0.315226    0.315226   0.107298 
0.683832   0.315127    0.315128   0.107191 
0.683932   0.315029    0.315029   0.107084 
0.684032   0.314930    0.314930   0.106977 
0.684132   0.314831    0.314831   0.106870 
0.684232   0.314732    0.314732   0.106763 
0.684332   0.314633    0.314633   0.106656 
0.684432   0.314534    0.314534   0.106550 
0.684532   0.314435    0.314435   0.106443 
0.684632   0.314336    0.314336   0.106337 
0.684732   0.314237    0.314237   0.106230 
0.684832   0.314138    0.314138   0.106124 
0.684932   0.314039    0.314039   0.106018 
0.685031   0.313940    0.313940   0.105912 
0.685131   0.313842    0.313842   0.105806 
0.685231   0.313743    0.313743   0.105701 
0.685331   0.313644    0.313644   0.105595 
0.685431   0.313545    0.313545   0.105489 
0.685531   0.313446    0.313446   0.105384 
0.685631   0.313347    0.313347   0.105279 
0.685731   0.313248    0.313248   0.105173 
0.685831   0.313149    0.313149   0.105068 
0.685931   0.313050    0.313050   0.104963 
0.686031   0.312951    0.312951   0.104858 
0.686131   0.312852    0.312852   0.104754 
0.686231   0.312753    0.312753   0.104649 
0.686331   0.312654    0.312654   0.104544 
0.686431   0.312555    0.312555   0.104440 
0.686531   0.312456    0.312456   0.104336 
0.686631   0.312357    0.312358   0.104231 
0.686731   0.312259    0.312259   0.104127 
0.686831   0.312160    0.312160   0.104023 
0.686931   0.312061    0.312061   0.103919 
0.687031   0.311962    0.311962   0.103815 
0.687131   0.311863    0.311863   0.103711 
0.687231   0.311764    0.311764   0.103608 
0.687331   0.311665    0.311665   0.103504 
0.687431   0.311566    0.311566   0.103401 
0.687531   0.311467    0.311467   0.103297 
0.687631   0.311368    0.311368   0.103194 
0.687731   0.311269    0.311269   0.103091 
0.687831   0.311170    0.311170   0.102988 
0.687931   0.311071    0.311071   0.102885 
0.688031   0.310972    0.310972   0.102782 
0.688131   0.310873    0.310873   0.102680 
0.688231   0.310774    0.310774   0.102577 
0.688331   0.310675    0.310675   0.102474 
0.688431   0.310576    0.310576   0.102372 
0.688531   0.310477    0.310477   0.102270 
0.688631   0.310378    0.310378   0.102168 
0.688731   0.310279    0.310279   0.102065 
0.688831   0.310180    0.310181   0.101963 
0.688931   0.310082    0.310082   0.101862 
0.689031   0.309983    0.309983   0.101760 
0.689131   0.309884    0.309884   0.101658 
0.689231   0.309785    0.309785   0.101556 
0.689331   0.309686    0.309686   0.101455 
0.689431   0.309587    0.309587   0.101354 
0.689531   0.309488    0.309488   0.101252 
0.689631   0.309389    0.309389   0.101151 
0.689731   0.309290    0.309290   0.101050 
0.689831   0.309191    0.309191   0.100949 
0.689931   0.309092    0.309092   0.100848 
0.690031   0.308993    0.308993   0.100747 
0.690131   0.308894    0.308894   0.100647 
0.690231   0.308795    0.308795   0.100546 
0.690331   0.308696    0.308696   0.100446 
0.690431   0.308597    0.308597   0.100345 
0.690531   0.308498    0.308498   0.100245 
0.690631   0.308399    0.308399   0.100145 
0.690731   0.308300    0.308300   0.100045 
0.690831   0.308201    0.308201   0.099945 
0.690931   0.308102    0.308102   0.099845 
0.691031   0.308003    0.308003   0.099745 
0.691131   0.307904    0.307904   0.099645 
0.691231   0.307805    0.307805   0.099546 
0.691331   0.307706    0.307706   0.099446 
